Day,Outdoor Temperature [TC] (°C)
17/08/2019 14:43,27.72
17/08/2019 15:13,27.13
17/08/2019 15:43,26.55
17/08/2019 16:13,26.13
17/08/2019 16:43,25.72
17/08/2019 17:13,25.35
17/08/2019 17:43,25.07
17/08/2019 18:13,24.93
17/08/2019 18:43,24.77
17/08/2019 19:13,24.58
17/08/2019 19:43,24.37
17/08/2019 20:13,24.18
17/08/2019 20:43,24.02
17/08/2019 21:13,23.93
17/08/2019 21:43,23.88
17/08/2019 22:13,23.80
17/08/2019 22:43,23.70
17/08/2019 23:13,23.60
17/08/2019 23:43,23.52
18/08/2019 00:13,23.50
18/08/2019 00:43,23.42
18/08/2019 01:13,23.40
18/08/2019 01:43,23.47
18/08/2019 02:13,23.40
18/08/2019 02:43,23.38
18/08/2019 03:13,23.23
18/08/2019 03:43,23.12
18/08/2019 04:13,23.55
18/08/2019 04:43,24.10
18/08/2019 05:13,24.65
18/08/2019 05:43,25.27
18/08/2019 06:13,26.10
18/08/2019 06:43,26.68
18/08/2019 07:13,27.50
18/08/2019 07:43,27.57
18/08/2019 08:13,28.95
18/08/2019 08:43,29.38
18/08/2019 09:13,29.77
18/08/2019 09:43,30.53
18/08/2019 10:13,29.63
18/08/2019 10:43,29.37
18/08/2019 11:13,30.92
18/08/2019 11:43,30.53
18/08/2019 12:13,29.97
18/08/2019 12:43,29.92
18/08/2019 13:13,29.45
18/08/2019 13:43,28.88
18/08/2019 14:13,28.28
18/08/2019 14:43,27.85
18/08/2019 15:13,27.42
18/08/2019 15:43,26.92
18/08/2019 16:13,26.40
18/08/2019 16:43,25.95
18/08/2019 17:13,25.55
18/08/2019 17:43,25.28
18/08/2019 18:13,25.07
18/08/2019 18:43,24.95
18/08/2019 19:13,24.80
18/08/2019 19:43,24.62
18/08/2019 20:13,24.45
18/08/2019 20:43,24.27
18/08/2019 21:13,24.05
18/08/2019 21:43,23.90
18/08/2019 22:13,23.75
18/08/2019 22:43,23.63
18/08/2019 23:13,23.52
18/08/2019 23:43,23.40
19/08/2019 00:13,23.42
19/08/2019 00:43,23.50
19/08/2019 01:13,23.50
19/08/2019 01:43,23.50
19/08/2019 02:13,23.50
19/08/2019 02:43,23.52
19/08/2019 03:13,23.67
19/08/2019 03:43,23.93
19/08/2019 04:13,24.18
19/08/2019 04:43,24.75
19/08/2019 05:13,25.12
19/08/2019 05:43,25.77
19/08/2019 06:13,26.67
19/08/2019 06:43,28.33
19/08/2019 07:13,29.35
19/08/2019 07:43,30.58
19/08/2019 08:13,31.17
19/08/2019 08:43,30.22
19/08/2019 09:13,29.55
19/08/2019 09:43,30.12
19/08/2019 10:13,29.83
19/08/2019 10:43,31.62
19/08/2019 11:13,32.72
19/08/2019 11:43,32.73
19/08/2019 12:13,30.70
19/08/2019 12:43,29.07
19/08/2019 13:13,28.33
19/08/2019 13:43,27.55
19/08/2019 14:13,26.75
19/08/2019 14:43,25.15
19/08/2019 15:13,24.32
19/08/2019 15:43,24.35
19/08/2019 16:13,24.47
19/08/2019 16:43,24.55
19/08/2019 17:13,24.60
19/08/2019 17:43,24.60
19/08/2019 18:13,24.63
19/08/2019 18:43,24.65
19/08/2019 19:13,24.60
19/08/2019 19:43,24.60
19/08/2019 20:13,24.50
19/08/2019 20:43,24.40
19/08/2019 21:13,24.35
19/08/2019 21:43,24.30
19/08/2019 22:13,24.23
19/08/2019 22:43,24.17
19/08/2019 23:13,24.10
19/08/2019 23:43,24.02
20/08/2019 00:13,24.00
20/08/2019 00:43,23.92
20/08/2019 01:13,23.88
20/08/2019 01:43,23.80
20/08/2019 02:13,23.80
20/08/2019 02:43,23.73
20/08/2019 03:13,23.70
20/08/2019 03:43,23.72
20/08/2019 04:13,23.97
20/08/2019 04:43,24.42
20/08/2019 05:13,24.83
20/08/2019 05:43,25.20
20/08/2019 06:13,25.30
20/08/2019 06:43,26.05
20/08/2019 07:13,27.77
20/08/2019 07:43,28.18
20/08/2019 08:13,28.22
20/08/2019 08:43,27.63
20/08/2019 09:13,26.50
20/08/2019 09:43,28.02
20/08/2019 10:13,29.42
20/08/2019 10:43,28.15
20/08/2019 11:13,28.17
20/08/2019 11:43,27.27
20/08/2019 12:13,27.13
20/08/2019 12:43,27.40
20/08/2019 13:13,26.68
20/08/2019 13:43,25.78
20/08/2019 14:13,25.90
20/08/2019 14:43,25.90
20/08/2019 15:13,25.90
20/08/2019 15:43,25.90
20/08/2019 16:13,25.72
20/08/2019 16:43,25.48
20/08/2019 17:13,25.28
20/08/2019 17:43,25.12
20/08/2019 18:13,25.10
20/08/2019 18:43,25.10
20/08/2019 19:13,25.08
20/08/2019 19:43,25.00
20/08/2019 20:13,25.00
20/08/2019 20:43,24.93
20/08/2019 21:13,24.82
20/08/2019 21:43,24.72
20/08/2019 22:13,24.60
20/08/2019 22:43,24.47
20/08/2019 23:13,24.32
20/08/2019 23:43,24.12
21/08/2019 00:13,23.93
21/08/2019 00:43,23.77
21/08/2019 01:13,23.60
21/08/2019 01:43,23.43
21/08/2019 02:13,23.28
21/08/2019 02:43,23.20
21/08/2019 03:13,23.15
21/08/2019 03:43,23.32
21/08/2019 04:13,23.67
21/08/2019 04:43,24.12
21/08/2019 05:13,24.63
21/08/2019 05:43,24.97
21/08/2019 06:13,25.28
21/08/2019 06:43,26.90
21/08/2019 07:13,27.98
21/08/2019 07:43,29.05
21/08/2019 08:13,30.30
21/08/2019 08:43,30.08
21/08/2019 09:13,30.35
21/08/2019 09:43,30.85
21/08/2019 10:13,30.80
21/08/2019 10:43,31.82
21/08/2019 11:13,32.30
21/08/2019 11:43,32.85
21/08/2019 12:13,31.70
21/08/2019 12:43,30.17
21/08/2019 13:13,30.30
21/08/2019 13:43,29.85
21/08/2019 14:13,29.25
21/08/2019 14:43,27.93
21/08/2019 15:13,27.32
21/08/2019 15:43,26.98
21/08/2019 16:13,26.48
21/08/2019 16:43,26.12
21/08/2019 17:13,25.92
21/08/2019 17:43,25.60
21/08/2019 18:13,25.38
21/08/2019 18:43,25.12
21/08/2019 19:13,24.92
21/08/2019 19:43,24.77
21/08/2019 20:13,24.60
21/08/2019 20:43,24.47
21/08/2019 21:13,24.40
21/08/2019 21:43,24.40
21/08/2019 22:13,24.32
21/08/2019 22:43,24.27
21/08/2019 23:13,24.07
21/08/2019 23:43,23.88
22/08/2019 00:13,23.67
22/08/2019 00:43,23.57
22/08/2019 01:13,23.50
22/08/2019 01:43,23.50
22/08/2019 02:13,23.48
22/08/2019 02:43,23.35
22/08/2019 03:13,23.15
22/08/2019 03:43,23.15
22/08/2019 04:13,23.50
22/08/2019 04:43,23.90
22/08/2019 05:13,24.30
22/08/2019 05:43,24.75
22/08/2019 06:13,25.25
22/08/2019 06:43,27.08
22/08/2019 07:13,30.10
22/08/2019 07:43,30.70
22/08/2019 08:13,30.65
22/08/2019 08:43,30.30
22/08/2019 09:13,31.12
22/08/2019 09:43,31.87
22/08/2019 10:13,31.05
22/08/2019 10:43,29.30
22/08/2019 11:13,29.83
22/08/2019 11:43,32.45
22/08/2019 12:13,33.02
22/08/2019 12:43,30.18
22/08/2019 13:13,30.12
22/08/2019 13:43,29.47
22/08/2019 14:13,28.68
22/08/2019 14:43,27.65
22/08/2019 15:13,27.17
22/08/2019 15:43,26.65
22/08/2019 16:13,26.22
22/08/2019 16:43,25.77
22/08/2019 17:13,25.45
22/08/2019 17:43,25.15
22/08/2019 18:13,24.90
22/08/2019 18:43,24.67
22/08/2019 19:13,24.40
22/08/2019 19:43,24.12
22/08/2019 20:13,23.93
22/08/2019 20:43,23.77
22/08/2019 21:13,23.67
22/08/2019 21:43,23.53
22/08/2019 22:13,23.43
22/08/2019 22:43,23.27
22/08/2019 23:13,23.13
22/08/2019 23:43,22.93
23/08/2019 00:13,22.77
23/08/2019 00:43,22.63
23/08/2019 01:13,22.50
23/08/2019 01:43,22.37
23/08/2019 02:13,22.25
23/08/2019 02:43,22.20
23/08/2019 03:13,22.17
23/08/2019 03:43,22.17
23/08/2019 04:13,22.60
23/08/2019 04:43,23.17
23/08/2019 05:13,23.92
23/08/2019 05:43,24.82
23/08/2019 06:13,25.82
23/08/2019 06:43,28.28
23/08/2019 07:13,29.92
23/08/2019 07:43,30.82
23/08/2019 08:13,31.48
23/08/2019 08:43,31.30
23/08/2019 09:13,31.67
23/08/2019 09:43,30.77
23/08/2019 10:13,31.07
23/08/2019 10:43,32.20
23/08/2019 11:13,33.13
23/08/2019 11:43,31.63
23/08/2019 12:13,32.55
23/08/2019 12:43,31.57
23/08/2019 13:13,31.00
23/08/2019 13:43,30.40
23/08/2019 14:13,29.45
23/08/2019 14:43,28.67
23/08/2019 15:13,28.10
23/08/2019 15:43,27.30
23/08/2019 16:13,26.62
23/08/2019 16:43,26.22
23/08/2019 17:13,25.80
23/08/2019 17:43,25.50
23/08/2019 18:13,25.27
23/08/2019 18:43,25.07
23/08/2019 19:13,25.00
23/08/2019 19:43,24.92
23/08/2019 20:13,24.78
23/08/2019 20:43,24.62
23/08/2019 21:13,24.48
23/08/2019 21:43,24.40
23/08/2019 22:13,24.40
23/08/2019 22:43,24.40
23/08/2019 23:13,24.35
23/08/2019 23:43,24.30
24/08/2019 00:13,24.25
24/08/2019 00:43,24.20
24/08/2019 01:13,24.20
24/08/2019 01:43,24.12
24/08/2019 02:13,24.20
24/08/2019 02:43,24.20
24/08/2019 03:13,24.20
24/08/2019 03:43,24.22
24/08/2019 04:13,24.53
24/08/2019 04:43,24.97
24/08/2019 05:13,25.10
24/08/2019 05:43,25.20
24/08/2019 06:13,25.73
24/08/2019 06:43,26.30
24/08/2019 07:13,27.32
24/08/2019 07:43,28.15
24/08/2019 08:13,29.05
24/08/2019 08:43,28.85
24/08/2019 09:13,29.45
24/08/2019 09:43,30.33
24/08/2019 10:13,29.78
24/08/2019 10:43,28.07
24/08/2019 11:13,27.28
24/08/2019 11:43,27.42
24/08/2019 12:13,27.72
24/08/2019 12:43,27.85
24/08/2019 13:13,27.87
24/08/2019 13:43,27.48
24/08/2019 14:13,27.17
24/08/2019 14:43,26.80
24/08/2019 15:13,26.37
24/08/2019 15:43,26.13
24/08/2019 16:13,25.97
24/08/2019 16:43,25.87
24/08/2019 17:13,25.67
24/08/2019 17:43,25.43
24/08/2019 18:13,25.18
24/08/2019 18:43,25.10
24/08/2019 19:13,25.10
24/08/2019 19:43,25.03
24/08/2019 20:13,25.00
24/08/2019 20:43,24.95
24/08/2019 21:13,24.85
24/08/2019 21:43,24.80
24/08/2019 22:13,24.80
24/08/2019 22:43,24.80
24/08/2019 23:13,24.80
24/08/2019 23:43,24.85
25/08/2019 00:13,24.90
25/08/2019 00:43,24.90
25/08/2019 01:13,24.80
25/08/2019 01:43,24.80
25/08/2019 02:13,24.80
25/08/2019 02:43,24.80
25/08/2019 03:13,24.78
25/08/2019 03:43,24.72
25/08/2019 04:13,24.90
25/08/2019 04:43,25.03
25/08/2019 05:13,25.10
25/08/2019 05:43,25.10
25/08/2019 06:13,25.57
25/08/2019 06:43,25.93
25/08/2019 07:13,26.15
25/08/2019 07:43,26.48
25/08/2019 08:13,26.90
25/08/2019 08:43,27.60
25/08/2019 09:13,28.18
25/08/2019 09:43,28.53
25/08/2019 10:13,30.18
25/08/2019 10:43,30.00
25/08/2019 11:13,29.70
25/08/2019 11:43,30.53
25/08/2019 12:13,29.68
25/08/2019 12:43,28.92
25/08/2019 13:13,28.32
25/08/2019 13:43,27.73
25/08/2019 14:13,27.33
25/08/2019 14:43,26.82
25/08/2019 15:13,26.35
25/08/2019 15:43,25.97
25/08/2019 16:13,25.55
25/08/2019 16:43,25.27
25/08/2019 17:13,25.10
25/08/2019 17:43,25.10
25/08/2019 18:13,25.08
25/08/2019 18:43,25.00
25/08/2019 19:13,25.00
25/08/2019 19:43,25.00
25/08/2019 20:13,25.02
25/08/2019 20:43,25.10
25/08/2019 21:13,25.10
25/08/2019 21:43,25.10
25/08/2019 22:13,25.10
25/08/2019 22:43,25.10
25/08/2019 23:13,25.07
25/08/2019 23:43,25.00
26/08/2019 00:13,25.00
26/08/2019 00:43,24.92
26/08/2019 01:13,24.90
26/08/2019 01:43,24.90
26/08/2019 02:13,24.90
26/08/2019 02:43,24.80
26/08/2019 03:13,24.72
26/08/2019 03:43,24.43
26/08/2019 04:13,24.62
26/08/2019 04:43,24.95
26/08/2019 05:13,25.10
26/08/2019 05:43,25.25
26/08/2019 06:13,26.10
26/08/2019 06:43,26.35
26/08/2019 07:13,26.50
26/08/2019 07:43,27.12
26/08/2019 08:13,27.67
26/08/2019 08:43,28.30
26/08/2019 09:13,29.15
26/08/2019 09:43,30.08
26/08/2019 10:13,30.90
26/08/2019 10:43,31.07
26/08/2019 11:13,30.12
26/08/2019 11:43,29.92
26/08/2019 12:13,32.35
26/08/2019 12:43,31.33
26/08/2019 13:13,30.18
26/08/2019 13:43,29.07
26/08/2019 14:13,28.00
26/08/2019 14:43,26.98
26/08/2019 15:13,26.45
26/08/2019 15:43,26.03
26/08/2019 16:13,25.53
26/08/2019 16:43,25.22
26/08/2019 17:13,25.10
26/08/2019 17:43,25.10
26/08/2019 18:13,25.10
26/08/2019 18:43,25.10
26/08/2019 19:13,25.08
26/08/2019 19:43,25.00
26/08/2019 20:13,25.00
26/08/2019 20:43,24.97
26/08/2019 21:13,24.90
26/08/2019 21:43,24.83
26/08/2019 22:13,24.77
26/08/2019 22:43,24.70
26/08/2019 23:13,24.70
26/08/2019 23:43,24.70
27/08/2019 00:13,24.70
27/08/2019 00:43,24.65
27/08/2019 01:13,24.58
27/08/2019 01:43,24.47
27/08/2019 02:13,24.33
27/08/2019 02:43,24.17
27/08/2019 03:13,24.10
27/08/2019 03:43,24.28
27/08/2019 04:13,24.53
27/08/2019 04:43,24.83
27/08/2019 05:13,25.00
27/08/2019 05:43,25.10
27/08/2019 06:13,25.10
27/08/2019 06:43,25.10
27/08/2019 07:13,25.10
27/08/2019 07:43,25.18
27/08/2019 08:13,25.65
27/08/2019 08:43,25.83
27/08/2019 09:13,26.15
27/08/2019 09:43,26.67
27/08/2019 10:13,26.77
27/08/2019 10:43,27.50
27/08/2019 11:13,28.32
27/08/2019 11:43,28.82
27/08/2019 12:13,28.62
27/08/2019 12:43,29.17
27/08/2019 13:13,29.23
27/08/2019 13:43,28.63
27/08/2019 14:13,28.02
27/08/2019 14:43,27.27
27/08/2019 15:13,26.80
27/08/2019 15:43,26.60
27/08/2019 16:13,26.33
27/08/2019 16:43,26.07
27/08/2019 17:13,25.70
27/08/2019 17:43,25.40
27/08/2019 18:13,25.15
27/08/2019 18:43,24.97
27/08/2019 19:13,24.82
27/08/2019 19:43,24.65
27/08/2019 20:13,24.48
27/08/2019 20:43,24.38
27/08/2019 21:13,24.27
27/08/2019 21:43,24.15
27/08/2019 22:13,24.00
27/08/2019 22:43,23.88
27/08/2019 23:13,23.75
27/08/2019 23:43,23.62
28/08/2019 00:13,23.52
28/08/2019 00:43,23.40
28/08/2019 01:13,23.40
28/08/2019 01:43,23.35
28/08/2019 02:13,23.28
28/08/2019 02:43,23.15
28/08/2019 03:13,22.93
28/08/2019 03:43,22.90
28/08/2019 04:13,23.28
28/08/2019 04:43,23.83
28/08/2019 05:13,24.45
28/08/2019 05:43,25.00
28/08/2019 06:13,25.85
28/08/2019 06:43,28.75
28/08/2019 07:13,29.42
28/08/2019 07:43,30.35
28/08/2019 08:13,31.37
28/08/2019 08:43,30.78
28/08/2019 09:13,30.43
28/08/2019 09:43,31.35
28/08/2019 10:13,31.37
28/08/2019 10:43,31.43
28/08/2019 11:13,31.78
28/08/2019 11:43,31.38
28/08/2019 12:13,30.98
28/08/2019 12:43,31.27
28/08/2019 13:13,29.87
28/08/2019 13:43,29.17
28/08/2019 14:13,28.32
28/08/2019 14:43,27.37
28/08/2019 15:13,26.43
28/08/2019 15:43,25.88
28/08/2019 16:13,25.47
28/08/2019 16:43,25.03
28/08/2019 17:13,24.82
28/08/2019 17:43,24.70
28/08/2019 18:13,24.67
28/08/2019 18:43,24.65
28/08/2019 19:13,24.58
28/08/2019 19:43,24.45
28/08/2019 20:13,24.28
28/08/2019 20:43,24.05
28/08/2019 21:13,23.83
28/08/2019 21:43,23.60
28/08/2019 22:13,23.30
28/08/2019 22:43,23.02
28/08/2019 23:13,22.77
28/08/2019 23:43,22.53
29/08/2019 00:13,22.38
29/08/2019 00:43,22.23
29/08/2019 01:13,22.07
29/08/2019 01:43,21.88
29/08/2019 02:13,21.73
29/08/2019 02:43,21.58
29/08/2019 03:13,21.42
29/08/2019 03:43,21.43
29/08/2019 04:13,21.85
29/08/2019 04:43,22.47
29/08/2019 05:13,23.32
29/08/2019 05:43,24.38
29/08/2019 06:13,25.52
29/08/2019 06:43,28.12
29/08/2019 07:13,29.73
29/08/2019 07:43,30.08
29/08/2019 08:13,31.20
29/08/2019 08:43,30.57
29/08/2019 09:13,30.48
29/08/2019 09:43,31.95
29/08/2019 10:13,31.93
29/08/2019 10:43,32.42
29/08/2019 11:13,33.73
29/08/2019 11:43,33.23
29/08/2019 12:13,32.43
29/08/2019 12:43,32.62
29/08/2019 13:13,31.40
29/08/2019 13:43,29.62
29/08/2019 14:13,28.58
29/08/2019 14:43,28.02
29/08/2019 15:13,27.22
29/08/2019 15:43,26.55
29/08/2019 16:13,25.95
29/08/2019 16:43,25.58
29/08/2019 17:13,25.27
29/08/2019 17:43,24.92
29/08/2019 18:13,24.65
29/08/2019 18:43,24.35
29/08/2019 19:13,24.03
29/08/2019 19:43,23.72
29/08/2019 20:13,23.42
29/08/2019 20:43,23.20
29/08/2019 21:13,23.02
29/08/2019 21:43,22.85
29/08/2019 22:13,22.65
29/08/2019 22:43,22.45
29/08/2019 23:13,22.28
29/08/2019 23:43,22.08
30/08/2019 00:13,21.95
30/08/2019 00:43,21.85
30/08/2019 01:13,21.75
30/08/2019 01:43,21.65
30/08/2019 02:13,21.53
30/08/2019 02:43,21.38
30/08/2019 03:13,21.13
30/08/2019 03:43,21.07
30/08/2019 04:13,21.55
30/08/2019 04:43,22.18
30/08/2019 05:13,23.07
30/08/2019 05:43,24.00
30/08/2019 06:13,25.12
30/08/2019 06:43,27.33
30/08/2019 07:13,29.43
30/08/2019 07:43,29.95
30/08/2019 08:13,30.57
30/08/2019 08:43,30.90
30/08/2019 09:13,31.43
30/08/2019 09:43,31.08
30/08/2019 10:13,31.28
30/08/2019 10:43,30.88
30/08/2019 11:13,31.72
30/08/2019 11:43,32.23
30/08/2019 12:13,33.27
30/08/2019 12:43,31.98
30/08/2019 13:13,30.33
30/08/2019 13:43,29.92
30/08/2019 14:13,28.90
30/08/2019 14:43,28.05
30/08/2019 15:13,27.48
30/08/2019 15:43,26.90
30/08/2019 16:13,26.33
30/08/2019 16:43,25.93
30/08/2019 17:13,25.60
30/08/2019 17:43,25.37
30/08/2019 18:13,25.05
30/08/2019 18:43,24.78
30/08/2019 19:13,24.53
30/08/2019 19:43,24.25
30/08/2019 20:13,23.98
30/08/2019 20:43,23.82
30/08/2019 21:13,23.68
30/08/2019 21:43,23.58
30/08/2019 22:13,23.47
30/08/2019 22:43,23.37
30/08/2019 23:13,23.25
30/08/2019 23:43,23.15
31/08/2019 00:13,23.05
31/08/2019 00:43,22.87
31/08/2019 01:13,22.75
31/08/2019 01:43,22.57
31/08/2019 02:13,22.42
31/08/2019 02:43,22.20
31/08/2019 03:13,21.93
31/08/2019 03:43,21.87
31/08/2019 04:13,22.35
31/08/2019 04:43,22.98
31/08/2019 05:13,23.88
31/08/2019 05:43,24.75
31/08/2019 06:13,25.82
31/08/2019 06:43,28.05
31/08/2019 07:13,29.50
31/08/2019 07:43,30.50
31/08/2019 08:13,30.85
31/08/2019 08:43,31.35
31/08/2019 09:13,32.53
31/08/2019 09:43,31.58
31/08/2019 10:13,32.27
31/08/2019 10:43,33.20
31/08/2019 11:13,32.65
31/08/2019 11:43,32.07
31/08/2019 12:13,34.18
31/08/2019 12:43,32.62
31/08/2019 13:13,31.48
31/08/2019 13:43,30.58
31/08/2019 14:13,29.90
31/08/2019 14:43,29.20
31/08/2019 15:13,28.03
31/08/2019 15:43,27.52
31/08/2019 16:13,27.08
31/08/2019 16:43,26.53
31/08/2019 17:13,26.05
31/08/2019 17:43,25.63
31/08/2019 18:13,25.33
31/08/2019 18:43,25.05
31/08/2019 19:13,24.85
31/08/2019 19:43,24.65
31/08/2019 20:13,24.50
31/08/2019 20:43,24.35
31/08/2019 21:13,24.12
31/08/2019 21:43,23.90
31/08/2019 22:13,23.75
31/08/2019 22:43,23.70
31/08/2019 23:13,23.70
31/08/2019 23:43,23.70
01/09/2019 00:13,23.60
01/09/2019 00:43,23.48
01/09/2019 01:13,23.37
01/09/2019 01:43,23.27
01/09/2019 02:13,23.20
01/09/2019 02:43,23.20
01/09/2019 03:13,23.22
01/09/2019 03:43,23.45
01/09/2019 04:13,23.83
01/09/2019 04:43,24.45
01/09/2019 05:13,24.97
01/09/2019 05:43,25.60
01/09/2019 06:13,26.02
01/09/2019 06:43,26.92
01/09/2019 07:13,28.37
01/09/2019 07:43,29.42
01/09/2019 08:13,30.62
01/09/2019 08:43,31.43
01/09/2019 09:13,31.73
01/09/2019 09:43,31.77
01/09/2019 10:13,30.93
01/09/2019 10:43,33.03
01/09/2019 11:13,32.58
01/09/2019 11:43,33.37
01/09/2019 12:13,33.45
01/09/2019 12:43,32.63
01/09/2019 13:13,31.15
01/09/2019 13:43,30.38
01/09/2019 14:13,29.58
01/09/2019 14:43,28.73
01/09/2019 15:13,28.20
01/09/2019 15:43,27.62
01/09/2019 16:13,27.10
01/09/2019 16:43,26.35
01/09/2019 17:13,26.02
01/09/2019 17:43,25.73
01/09/2019 18:13,25.43
01/09/2019 18:43,25.13
01/09/2019 19:13,25.00
01/09/2019 19:43,25.00
01/09/2019 20:13,24.90
01/09/2019 20:43,24.82
01/09/2019 21:13,24.72
01/09/2019 21:43,24.65
01/09/2019 22:13,24.55
01/09/2019 22:43,24.50
01/09/2019 23:13,24.42
01/09/2019 23:43,24.35
02/09/2019 00:13,24.18
02/09/2019 00:43,24.02
02/09/2019 01:13,23.87
02/09/2019 01:43,23.70
02/09/2019 02:13,23.50
02/09/2019 02:43,23.33
02/09/2019 03:13,23.10
02/09/2019 03:43,23.15
02/09/2019 04:13,23.57
02/09/2019 04:43,24.17
02/09/2019 05:13,24.87
02/09/2019 05:43,25.67
02/09/2019 06:13,26.83
02/09/2019 06:43,29.22
02/09/2019 07:13,30.82
02/09/2019 07:43,30.60
02/09/2019 08:13,31.17
02/09/2019 08:43,31.73
02/09/2019 09:13,31.43
